Gene stable ID	Gene stable ID version	Transcript stable ID version
ENSVPAG00000018022	ENSVPAG00000018022.1	ENSVPAT00000018009.1
ENSVPAG00000017268	ENSVPAG00000017268.1	ENSVPAT00000015752.1
ENSVPAG00000016229	ENSVPAG00000016229.1	ENSVPAT00000015967.1
ENSVPAG00000017194	ENSVPAG00000017194.1	ENSVPAT00000015899.1
ENSVPAG00000015849	ENSVPAG00000015849.1	ENSVPAT00000016012.1
ENSVPAG00000017242	ENSVPAG00000017242.1	ENSVPAT00000017135.1
ENSVPAG00000016036	ENSVPAG00000016036.1	ENSVPAT00000015888.1
ENSVPAG00000015757	ENSVPAG00000015757.1	ENSVPAT00000017232.1
ENSVPAG00000018023	ENSVPAG00000018023.1	ENSVPAT00000018010.1
ENSVPAG00000017354	ENSVPAG00000017354.1	ENSVPAT00000016874.1
ENSVPAG00000015835	ENSVPAG00000015835.1	ENSVPAT00000016062.1
ENSVPAG00000016163	ENSVPAG00000016163.1	ENSVPAT00000015697.1
ENSVPAG00000017126	ENSVPAG00000017126.1	ENSVPAT00000015939.1
ENSVPAG00000017226	ENSVPAG00000017226.1	ENSVPAT00000016009.1
ENSVPAG00000015558	ENSVPAG00000015558.1	ENSVPAT00000016178.1
ENSVPAG00000018024	ENSVPAG00000018024.1	ENSVPAT00000018011.1
ENSVPAG00000015821	ENSVPAG00000015821.1	ENSVPAT00000016407.1
ENSVPAG00000016048	ENSVPAG00000016048.1	ENSVPAT00000015976.1
ENSVPAG00000017359	ENSVPAG00000017359.1	ENSVPAT00000016738.1
ENSVPAG00000016052	ENSVPAG00000016052.1	ENSVPAT00000015619.1
ENSVPAG00000016225	ENSVPAG00000016225.1	ENSVPAT00000016218.1
ENSVPAG00000016865	ENSVPAG00000016865.1	ENSVPAT00000016162.1
ENSVPAG00000015554	ENSVPAG00000015554.1	ENSVPAT00000015765.1
ENSVPAG00000016038	ENSVPAG00000016038.1	ENSVPAT00000017119.1
ENSVPAG00000018025	ENSVPAG00000018025.1	ENSVPAT00000018012.1
ENSVPAG00000016595	ENSVPAG00000016595.1	ENSVPAT00000016195.1
ENSVPAG00000015596	ENSVPAG00000015596.1	ENSVPAT00000017348.1
ENSVPAG00000016812	ENSVPAG00000016812.1	ENSVPAT00000016973.1
ENSVPAG00000016248	ENSVPAG00000016248.1	ENSVPAT00000016948.1
ENSVPAG00000018026	ENSVPAG00000018026.1	ENSVPAT00000018013.1
ENSVPAG00000016562	ENSVPAG00000016562.1	ENSVPAT00000016998.1
ENSVPAG00000015577	ENSVPAG00000015577.1	ENSVPAT00000017272.1
ENSVPAG00000017403	ENSVPAG00000017403.1	ENSVPAT00000016400.1
ENSVPAG00000015718	ENSVPAG00000015718.1	ENSVPAT00000016461.1
ENSVPAG00000018027	ENSVPAG00000018027.1	ENSVPAT00000018014.1
ENSVPAG00000015999	ENSVPAG00000015999.1	ENSVPAT00000017276.1
ENSVPAG00000016447	ENSVPAG00000016447.1	ENSVPAT00000017320.1
ENSVPAG00000018028	ENSVPAG00000018028.1	ENSVPAT00000018015.1
ENSVPAG00000016341	ENSVPAG00000016341.1	ENSVPAT00000015970.1
ENSVPAG00000018029	ENSVPAG00000018029.1	ENSVPAT00000018016.1
ENSVPAG00000016243	ENSVPAG00000016243.1	ENSVPAT00000017362.1
ENSVPAG00000016513	ENSVPAG00000016513.1	ENSVPAT00000015972.1
ENSVPAG00000016840	ENSVPAG00000016840.1	ENSVPAT00000017034.1
ENSVPAG00000017000	ENSVPAG00000017000.1	ENSVPAT00000016186.1
ENSVPAG00000016910	ENSVPAG00000016910.1	ENSVPAT00000016415.1
ENSVPAG00000016214	ENSVPAG00000016214.1	ENSVPAT00000016510.1
ENSVPAG00000017073	ENSVPAG00000017073.1	ENSVPAT00000016211.1
ENSVPAG00000016597	ENSVPAG00000016597.1	ENSVPAT00000016432.1
ENSVPAG00000018030	ENSVPAG00000018030.1	ENSVPAT00000018017.1
ENSVPAG00000016364	ENSVPAG00000016364.1	ENSVPAT00000016714.1
ENSVPAG00000016432	ENSVPAG00000016432.1	ENSVPAT00000017190.1
ENSVPAG00000018031	ENSVPAG00000018031.1	ENSVPAT00000018018.1
ENSVPAG00000016349	ENSVPAG00000016349.1	ENSVPAT00000017095.1
ENSVPAG00000015933	ENSVPAG00000015933.1	ENSVPAT00000015751.1
ENSVPAG00000016777	ENSVPAG00000016777.1	ENSVPAT00000015840.1
ENSVPAG00000015645	ENSVPAG00000015645.1	ENSVPAT00000016677.1
ENSVPAG00000016095	ENSVPAG00000016095.1	ENSVPAT00000017299.1
ENSVPAG00000015846	ENSVPAG00000015846.1	ENSVPAT00000015798.1
ENSVPAG00000016698	ENSVPAG00000016698.1	ENSVPAT00000017284.1
ENSVPAG00000016795	ENSVPAG00000016795.1	ENSVPAT00000016083.1
ENSVPAG00000018032	ENSVPAG00000018032.1	ENSVPAT00000018019.1
ENSVPAG00000017140	ENSVPAG00000017140.1	ENSVPAT00000015705.1
ENSVPAG00000016843	ENSVPAG00000016843.1	ENSVPAT00000016075.1
ENSVPAG00000016772	ENSVPAG00000016772.1	ENSVPAT00000016156.1
ENSVPAG00000017004	ENSVPAG00000017004.1	ENSVPAT00000017267.1
ENSVPAG00000016557	ENSVPAG00000016557.1	ENSVPAT00000015891.1
ENSVPAG00000018033	ENSVPAG00000018033.1	ENSVPAT00000018020.1
ENSVPAG00000016706	ENSVPAG00000016706.1	ENSVPAT00000016424.1
ENSVPAG00000015615	ENSVPAG00000015615.1	ENSVPAT00000016519.1
ENSVPAG00000015994	ENSVPAG00000015994.1	ENSVPAT00000016674.1
ENSVPAG00000016293	ENSVPAG00000016293.1	ENSVPAT00000017134.1
ENSVPAG00000018034	ENSVPAG00000018034.1	ENSVPAT00000018021.1
ENSVPAG00000017144	ENSVPAG00000017144.1	ENSVPAT00000016261.1
ENSVPAG00000015918	ENSVPAG00000015918.1	ENSVPAT00000016838.1
ENSVPAG00000016215	ENSVPAG00000016215.1	ENSVPAT00000017247.1
ENSVPAG00000016941	ENSVPAG00000016941.1	ENSVPAT00000017098.1
ENSVPAG00000016121	ENSVPAG00000016121.1	ENSVPAT00000016484.1
ENSVPAG00000018035	ENSVPAG00000018035.1	ENSVPAT00000018022.1
ENSVPAG00000018036	ENSVPAG00000018036.1	ENSVPAT00000018023.1
ENSVPAG00000016547	ENSVPAG00000016547.1	ENSVPAT00000016194.1
ENSVPAG00000016587	ENSVPAG00000016587.1	ENSVPAT00000016411.1
ENSVPAG00000015907	ENSVPAG00000015907.1	ENSVPAT00000016820.1
ENSVPAG00000016069	ENSVPAG00000016069.1	ENSVPAT00000017210.1
ENSVPAG00000018037	ENSVPAG00000018037.1	ENSVPAT00000018024.1
ENSVPAG00000016612	ENSVPAG00000016612.1	ENSVPAT00000017369.1
ENSVPAG00000015947	ENSVPAG00000015947.1	ENSVPAT00000015826.1
ENSVPAG00000015958	ENSVPAG00000015958.1	ENSVPAT00000016573.1
ENSVPAG00000016789	ENSVPAG00000016789.1	ENSVPAT00000016359.1
ENSVPAG00000016767	ENSVPAG00000016767.1	ENSVPAT00000016465.1
ENSVPAG00000018038	ENSVPAG00000018038.1	ENSVPAT00000018025.1
ENSVPAG00000016022	ENSVPAG00000016022.1	ENSVPAT00000016858.1
ENSVPAG00000016474	ENSVPAG00000016474.1	ENSVPAT00000017168.1
ENSVPAG00000016010	ENSVPAG00000016010.1	ENSVPAT00000017100.1
ENSVPAG00000016108	ENSVPAG00000016108.1	ENSVPAT00000015609.1
ENSVPAG00000016751	ENSVPAG00000016751.1	ENSVPAT00000016761.1
ENSVPAG00000015893	ENSVPAG00000015893.1	ENSVPAT00000015691.1
ENSVPAG00000016066	ENSVPAG00000016066.1	ENSVPAT00000017127.1
ENSVPAG00000016559	ENSVPAG00000016559.1	ENSVPAT00000017003.1
ENSVPAG00000016177	ENSVPAG00000016177.1	ENSVPAT00000016057.1
ENSVPAG00000016602	ENSVPAG00000016602.1	ENSVPAT00000017345.1
ENSVPAG00000015823	ENSVPAG00000015823.1	ENSVPAT00000016045.1
ENSVPAG00000018039	ENSVPAG00000018039.1	ENSVPAT00000018026.1
ENSVPAG00000016182	ENSVPAG00000016182.1	ENSVPAT00000016459.1
ENSVPAG00000018040	ENSVPAG00000018040.1	ENSVPAT00000018027.1
ENSVPAG00000016218	ENSVPAG00000016218.1	ENSVPAT00000016346.1
ENSVPAG00000016302	ENSVPAG00000016302.1	ENSVPAT00000015590.1
ENSVPAG00000017136	ENSVPAG00000017136.1	ENSVPAT00000017350.1
ENSVPAG00000016226	ENSVPAG00000016226.1	ENSVPAT00000015859.1
ENSVPAG00000017385	ENSVPAG00000017385.1	ENSVPAT00000016340.1
ENSVPAG00000018041	ENSVPAG00000018041.1	ENSVPAT00000018028.1
ENSVPAG00000016705	ENSVPAG00000016705.1	ENSVPAT00000015763.1
ENSVPAG00000016816	ENSVPAG00000016816.1	ENSVPAT00000016536.1
ENSVPAG00000016454	ENSVPAG00000016454.1	ENSVPAT00000016150.1
ENSVPAG00000015776	ENSVPAG00000015776.1	ENSVPAT00000016488.1
ENSVPAG00000018042	ENSVPAG00000018042.1	ENSVPAT00000018029.1
ENSVPAG00000015749	ENSVPAG00000015749.1	ENSVPAT00000015813.1
ENSVPAG00000017137	ENSVPAG00000017137.1	ENSVPAT00000016653.1
ENSVPAG00000018043	ENSVPAG00000018043.1	ENSVPAT00000018030.1
ENSVPAG00000016384	ENSVPAG00000016384.1	ENSVPAT00000017292.1
ENSVPAG00000017218	ENSVPAG00000017218.1	ENSVPAT00000015882.1
ENSVPAG00000015943	ENSVPAG00000015943.1	ENSVPAT00000016897.1
ENSVPAG00000018044	ENSVPAG00000018044.1	ENSVPAT00000018031.1
ENSVPAG00000018045	ENSVPAG00000018045.1	ENSVPAT00000018032.1
ENSVPAG00000016641	ENSVPAG00000016641.1	ENSVPAT00000016981.1
ENSVPAG00000015694	ENSVPAG00000015694.1	ENSVPAT00000016745.1
ENSVPAG00000016383	ENSVPAG00000016383.1	ENSVPAT00000016115.1
ENSVPAG00000016825	ENSVPAG00000016825.1	ENSVPAT00000017388.1
ENSVPAG00000016480	ENSVPAG00000016480.1	ENSVPAT00000017053.1
ENSVPAG00000017057	ENSVPAG00000017057.1	ENSVPAT00000016153.1
ENSVPAG00000016492	ENSVPAG00000016492.1	ENSVPAT00000017235.1
ENSVPAG00000016424	ENSVPAG00000016424.1	ENSVPAT00000015550.1
ENSVPAG00000018046	ENSVPAG00000018046.1	ENSVPAT00000018033.1
ENSVPAG00000018047	ENSVPAG00000018047.1	ENSVPAT00000018034.1
ENSVPAG00000016006	ENSVPAG00000016006.1	ENSVPAT00000016499.1
ENSVPAG00000018048	ENSVPAG00000018048.1	ENSVPAT00000018035.1
ENSVPAG00000015784	ENSVPAG00000015784.1	ENSVPAT00000017286.1
ENSVPAG00000018049	ENSVPAG00000018049.1	ENSVPAT00000018036.1
ENSVPAG00000016258	ENSVPAG00000016258.1	ENSVPAT00000016725.1
ENSVPAG00000016618	ENSVPAG00000016618.1	ENSVPAT00000016154.1
ENSVPAG00000016518	ENSVPAG00000016518.1	ENSVPAT00000017324.1
ENSVPAG00000016090	ENSVPAG00000016090.1	ENSVPAT00000016275.1
ENSVPAG00000016512	ENSVPAG00000016512.1	ENSVPAT00000017273.1
ENSVPAG00000016856	ENSVPAG00000016856.1	ENSVPAT00000016541.1
ENSVPAG00000015685	ENSVPAG00000015685.1	ENSVPAT00000016629.1
ENSVPAG00000017363	ENSVPAG00000017363.1	ENSVPAT00000015656.1
ENSVPAG00000016506	ENSVPAG00000016506.1	ENSVPAT00000016212.1
ENSVPAG00000015607	ENSVPAG00000015607.1	ENSVPAT00000016467.1
ENSVPAG00000016337	ENSVPAG00000016337.1	ENSVPAT00000016384.1
ENSVPAG00000015637	ENSVPAG00000015637.1	ENSVPAT00000016390.1
ENSVPAG00000016525	ENSVPAG00000016525.1	ENSVPAT00000016755.1
ENSVPAG00000018050	ENSVPAG00000018050.1	ENSVPAT00000018037.1
ENSVPAG00000018051	ENSVPAG00000018051.1	ENSVPAT00000018038.1
ENSVPAG00000018052	ENSVPAG00000018052.1	ENSVPAT00000018039.1
ENSVPAG00000016688	ENSVPAG00000016688.1	ENSVPAT00000017126.1
ENSVPAG00000017118	ENSVPAG00000017118.1	ENSVPAT00000016419.1
ENSVPAG00000016119	ENSVPAG00000016119.1	ENSVPAT00000016705.1
ENSVPAG00000016147	ENSVPAG00000016147.1	ENSVPAT00000017109.1
ENSVPAG00000016872	ENSVPAG00000016872.1	ENSVPAT00000016843.1
ENSVPAG00000015570	ENSVPAG00000015570.1	ENSVPAT00000015547.1
ENSVPAG00000016977	ENSVPAG00000016977.1	ENSVPAT00000016863.1
ENSVPAG00000017157	ENSVPAG00000017157.1	ENSVPAT00000015620.1
ENSVPAG00000018053	ENSVPAG00000018053.1	ENSVPAT00000018040.1
ENSVPAG00000015985	ENSVPAG00000015985.1	ENSVPAT00000016105.1
ENSVPAG00000018054	ENSVPAG00000018054.1	ENSVPAT00000018041.1
ENSVPAG00000015702	ENSVPAG00000015702.1	ENSVPAT00000016215.1
ENSVPAG00000015606	ENSVPAG00000015606.1	ENSVPAT00000016095.1
ENSVPAG00000017094	ENSVPAG00000017094.1	ENSVPAT00000017228.1
ENSVPAG00000017356	ENSVPAG00000017356.1	ENSVPAT00000015995.1
ENSVPAG00000018055	ENSVPAG00000018055.1	ENSVPAT00000018042.1
ENSVPAG00000017164	ENSVPAG00000017164.1	ENSVPAT00000016219.1
ENSVPAG00000018056	ENSVPAG00000018056.1	ENSVPAT00000018043.1
ENSVPAG00000016096	ENSVPAG00000016096.1	ENSVPAT00000015649.1
ENSVPAG00000016574	ENSVPAG00000016574.1	ENSVPAT00000017368.1
ENSVPAG00000018057	ENSVPAG00000018057.1	ENSVPAT00000018044.1
ENSVPAG00000017297	ENSVPAG00000017297.1	ENSVPAT00000016631.1
ENSVPAG00000018058	ENSVPAG00000018058.1	ENSVPAT00000018045.1
ENSVPAG00000015710	ENSVPAG00000015710.1	ENSVPAT00000015849.1
ENSVPAG00000016110	ENSVPAG00000016110.1	ENSVPAT00000017236.1
ENSVPAG00000016325	ENSVPAG00000016325.1	ENSVPAT00000016000.1
ENSVPAG00000018059	ENSVPAG00000018059.1	ENSVPAT00000018046.1
ENSVPAG00000018060	ENSVPAG00000018060.1	ENSVPAT00000018047.1
ENSVPAG00000018061	ENSVPAG00000018061.1	ENSVPAT00000018048.1
ENSVPAG00000018062	ENSVPAG00000018062.1	ENSVPAT00000018049.1
ENSVPAG00000016703	ENSVPAG00000016703.1	ENSVPAT00000015836.1
ENSVPAG00000015728	ENSVPAG00000015728.1	ENSVPAT00000016972.1
ENSVPAG00000018063	ENSVPAG00000018063.1	ENSVPAT00000018050.1
ENSVPAG00000017288	ENSVPAG00000017288.1	ENSVPAT00000015551.1
ENSVPAG00000017045	ENSVPAG00000017045.1	ENSVPAT00000015887.1
ENSVPAG00000017043	ENSVPAG00000017043.1	ENSVPAT00000015651.1
ENSVPAG00000016191	ENSVPAG00000016191.1	ENSVPAT00000016447.1
ENSVPAG00000018064	ENSVPAG00000018064.1	ENSVPAT00000018051.1
ENSVPAG00000017404	ENSVPAG00000017404.1	ENSVPAT00000016404.1
ENSVPAG00000016722	ENSVPAG00000016722.1	ENSVPAT00000017365.1
ENSVPAG00000016477	ENSVPAG00000016477.1	ENSVPAT00000015660.1
ENSVPAG00000016113	ENSVPAG00000016113.1	ENSVPAT00000015741.1
ENSVPAG00000018065	ENSVPAG00000018065.1	ENSVPAT00000018052.1
ENSVPAG00000018066	ENSVPAG00000018066.1	ENSVPAT00000018053.1
ENSVPAG00000017316	ENSVPAG00000017316.1	ENSVPAT00000016927.1
ENSVPAG00000015815	ENSVPAG00000015815.1	ENSVPAT00000015689.1
ENSVPAG00000016030	ENSVPAG00000016030.1	ENSVPAT00000016664.1
ENSVPAG00000018067	ENSVPAG00000018067.1	ENSVPAT00000018054.1
ENSVPAG00000015744	ENSVPAG00000015744.1	ENSVPAT00000016030.1
ENSVPAG00000017034	ENSVPAG00000017034.1	ENSVPAT00000015524.1
ENSVPAG00000016749	ENSVPAG00000016749.1	ENSVPAT00000016940.1
ENSVPAG00000018068	ENSVPAG00000018068.1	ENSVPAT00000018055.1
ENSVPAG00000016139	ENSVPAG00000016139.1	ENSVPAT00000015785.1
ENSVPAG00000015966	ENSVPAG00000015966.1	ENSVPAT00000017187.1
ENSVPAG00000016771	ENSVPAG00000016771.1	ENSVPAT00000015848.1
ENSVPAG00000018069	ENSVPAG00000018069.1	ENSVPAT00000018056.1
ENSVPAG00000015630	ENSVPAG00000015630.1	ENSVPAT00000016244.1
ENSVPAG00000016114	ENSVPAG00000016114.1	ENSVPAT00000017242.1
ENSVPAG00000016350	ENSVPAG00000016350.1	ENSVPAT00000015850.1
ENSVPAG00000017081	ENSVPAG00000017081.1	ENSVPAT00000015569.1
ENSVPAG00000018070	ENSVPAG00000018070.1	ENSVPAT00000018057.1
ENSVPAG00000018071	ENSVPAG00000018071.1	ENSVPAT00000018058.1
ENSVPAG00000018072	ENSVPAG00000018072.1	ENSVPAT00000018059.1
ENSVPAG00000018073	ENSVPAG00000018073.1	ENSVPAT00000018060.1
ENSVPAG00000018074	ENSVPAG00000018074.1	ENSVPAT00000018061.1
ENSVPAG00000017152	ENSVPAG00000017152.1	ENSVPAT00000017079.1
ENSVPAG00000016930	ENSVPAG00000016930.1	ENSVPAT00000015546.1
ENSVPAG00000016125	ENSVPAG00000016125.1	ENSVPAT00000016217.1
ENSVPAG00000017130	ENSVPAG00000017130.1	ENSVPAT00000016140.1
ENSVPAG00000016044	ENSVPAG00000016044.1	ENSVPAT00000015564.1
ENSVPAG00000015621	ENSVPAG00000015621.1	ENSVPAT00000016018.1
ENSVPAG00000018075	ENSVPAG00000018075.1	ENSVPAT00000018062.1
ENSVPAG00000018076	ENSVPAG00000018076.1	ENSVPAT00000018063.1
ENSVPAG00000016431	ENSVPAG00000016431.1	ENSVPAT00000016689.1
ENSVPAG00000016651	ENSVPAG00000016651.1	ENSVPAT00000016017.1
ENSVPAG00000016568	ENSVPAG00000016568.1	ENSVPAT00000016177.1
ENSVPAG00000016774	ENSVPAG00000016774.1	ENSVPAT00000017042.1
ENSVPAG00000018077	ENSVPAG00000018077.1	ENSVPAT00000018064.1
ENSVPAG00000015858	ENSVPAG00000015858.1	ENSVPAT00000015720.1
ENSVPAG00000016947	ENSVPAG00000016947.1	ENSVPAT00000016500.1
ENSVPAG00000015767	ENSVPAG00000015767.1	ENSVPAT00000017087.1
ENSVPAG00000018078	ENSVPAG00000018078.1	ENSVPAT00000018065.1
ENSVPAG00000015656	ENSVPAG00000015656.1	ENSVPAT00000016015.1
ENSVPAG00000018079	ENSVPAG00000018079.1	ENSVPAT00000018066.1
ENSVPAG00000017178	ENSVPAG00000017178.1	ENSVPAT00000015977.1
ENSVPAG00000018080	ENSVPAG00000018080.1	ENSVPAT00000018067.1
ENSVPAG00000017304	ENSVPAG00000017304.1	ENSVPAT00000015641.1
ENSVPAG00000017228	ENSVPAG00000017228.1	ENSVPAT00000017233.1
ENSVPAG00000018081	ENSVPAG00000018081.1	ENSVPAT00000018068.1
ENSVPAG00000016911	ENSVPAG00000016911.1	ENSVPAT00000017254.1
ENSVPAG00000018082	ENSVPAG00000018082.1	ENSVPAT00000018069.1
ENSVPAG00000016429	ENSVPAG00000016429.1	ENSVPAT00000016184.1
ENSVPAG00000016935	ENSVPAG00000016935.1	ENSVPAT00000016692.1
ENSVPAG00000017269	ENSVPAG00000017269.1	ENSVPAT00000016224.1
ENSVPAG00000016238	ENSVPAG00000016238.1	ENSVPAT00000015686.1
ENSVPAG00000017237	ENSVPAG00000017237.1	ENSVPAT00000017209.1
ENSVPAG00000018083	ENSVPAG00000018083.1	ENSVPAT00000018070.1
ENSVPAG00000015571	ENSVPAG00000015571.1	ENSVPAT00000017268.1
ENSVPAG00000015768	ENSVPAG00000015768.1	ENSVPAT00000016607.1
ENSVPAG00000016195	ENSVPAG00000016195.1	ENSVPAT00000016558.1
ENSVPAG00000015793	ENSVPAG00000015793.1	ENSVPAT00000017330.1
ENSVPAG00000017223	ENSVPAG00000017223.1	ENSVPAT00000016199.1
ENSVPAG00000016854	ENSVPAG00000016854.1	ENSVPAT00000015982.1
ENSVPAG00000017264	ENSVPAG00000017264.1	ENSVPAT00000015519.1
ENSVPAG00000018084	ENSVPAG00000018084.1	ENSVPAT00000018071.1
ENSVPAG00000016459	ENSVPAG00000016459.1	ENSVPAT00000016718.1
ENSVPAG00000017066	ENSVPAG00000017066.1	ENSVPAT00000016934.1
ENSVPAG00000015802	ENSVPAG00000015802.1	ENSVPAT00000016564.1
ENSVPAG00000016581	ENSVPAG00000016581.1	ENSVPAT00000016950.1
ENSVPAG00000018085	ENSVPAG00000018085.1	ENSVPAT00000018072.1
ENSVPAG00000016516	ENSVPAG00000016516.1	ENSVPAT00000016363.1
ENSVPAG00000018086	ENSVPAG00000018086.1	ENSVPAT00000018073.1
ENSVPAG00000016779	ENSVPAG00000016779.1	ENSVPAT00000016308.1
ENSVPAG00000018087	ENSVPAG00000018087.1	ENSVPAT00000018074.1
ENSVPAG00000018088	ENSVPAG00000018088.1	ENSVPAT00000018075.1
ENSVPAG00000016065	ENSVPAG00000016065.1	ENSVPAT00000015638.1
ENSVPAG00000018089	ENSVPAG00000018089.1	ENSVPAT00000018076.1
ENSVPAG00000015906	ENSVPAG00000015906.1	ENSVPAT00000015877.1
ENSVPAG00000016198	ENSVPAG00000016198.1	ENSVPAT00000016878.1
ENSVPAG00000018090	ENSVPAG00000018090.1	ENSVPAT00000018077.1
ENSVPAG00000016253	ENSVPAG00000016253.1	ENSVPAT00000017282.1
ENSVPAG00000015619	ENSVPAG00000015619.1	ENSVPAT00000017039.1
ENSVPAG00000016168	ENSVPAG00000016168.1	ENSVPAT00000017302.1
ENSVPAG00000016592	ENSVPAG00000016592.1	ENSVPAT00000017069.1
ENSVPAG00000016635	ENSVPAG00000016635.1	ENSVPAT00000017092.1
ENSVPAG00000016921	ENSVPAG00000016921.1	ENSVPAT00000016364.1
ENSVPAG00000016805	ENSVPAG00000016805.1	ENSVPAT00000015956.1
ENSVPAG00000018091	ENSVPAG00000018091.1	ENSVPAT00000018078.1
ENSVPAG00000018092	ENSVPAG00000018092.1	ENSVPAT00000018079.1
ENSVPAG00000018093	ENSVPAG00000018093.1	ENSVPAT00000018080.1
ENSVPAG00000017149	ENSVPAG00000017149.1	ENSVPAT00000016050.1
ENSVPAG00000018094	ENSVPAG00000018094.1	ENSVPAT00000018081.1
ENSVPAG00000016484	ENSVPAG00000016484.1	ENSVPAT00000016748.1
ENSVPAG00000016855	ENSVPAG00000016855.1	ENSVPAT00000016783.1
ENSVPAG00000016204	ENSVPAG00000016204.1	ENSVPAT00000015870.1
ENSVPAG00000017103	ENSVPAG00000017103.1	ENSVPAT00000016286.1
ENSVPAG00000018095	ENSVPAG00000018095.1	ENSVPAT00000018082.1
ENSVPAG00000015998	ENSVPAG00000015998.1	ENSVPAT00000016731.1
ENSVPAG00000015948	ENSVPAG00000015948.1	ENSVPAT00000016103.1
ENSVPAG00000017193	ENSVPAG00000017193.1	ENSVPAT00000015696.1
ENSVPAG00000018096	ENSVPAG00000018096.1	ENSVPAT00000018083.1
ENSVPAG00000016620	ENSVPAG00000016620.1	ENSVPAT00000017066.1
ENSVPAG00000016358	ENSVPAG00000016358.1	ENSVPAT00000017173.1
ENSVPAG00000015701	ENSVPAG00000015701.1	ENSVPAT00000017144.1
ENSVPAG00000016129	ENSVPAG00000016129.1	ENSVPAT00000016719.1
ENSVPAG00000016294	ENSVPAG00000016294.1	ENSVPAT00000015526.1
ENSVPAG00000015661	ENSVPAG00000015661.1	ENSVPAT00000016329.1
ENSVPAG00000015650	ENSVPAG00000015650.1	ENSVPAT00000016288.1
ENSVPAG00000016033	ENSVPAG00000016033.1	ENSVPAT00000015873.1
ENSVPAG00000018097	ENSVPAG00000018097.1	ENSVPAT00000018084.1
ENSVPAG00000016373	ENSVPAG00000016373.1	ENSVPAT00000016543.1
ENSVPAG00000018098	ENSVPAG00000018098.1	ENSVPAT00000018085.1
ENSVPAG00000017236	ENSVPAG00000017236.1	ENSVPAT00000016978.1
ENSVPAG00000018099	ENSVPAG00000018099.1	ENSVPAT00000018086.1
ENSVPAG00000018100	ENSVPAG00000018100.1	ENSVPAT00000018087.1
ENSVPAG00000016845	ENSVPAG00000016845.1	ENSVPAT00000015758.1
ENSVPAG00000015897	ENSVPAG00000015897.1	ENSVPAT00000016821.1
ENSVPAG00000017401	ENSVPAG00000017401.1	ENSVPAT00000016305.1
ENSVPAG00000016491	ENSVPAG00000016491.1	ENSVPAT00000017308.1
ENSVPAG00000016776	ENSVPAG00000016776.1	ENSVPAT00000015857.1
ENSVPAG00000016196	ENSVPAG00000016196.1	ENSVPAT00000016440.1
ENSVPAG00000018101	ENSVPAG00000018101.1	ENSVPAT00000018088.1
ENSVPAG00000016514	ENSVPAG00000016514.1	ENSVPAT00000016201.1
ENSVPAG00000018102	ENSVPAG00000018102.1	ENSVPAT00000018089.1
ENSVPAG00000016085	ENSVPAG00000016085.1	ENSVPAT00000016595.1
ENSVPAG00000016558	ENSVPAG00000016558.1	ENSVPAT00000016895.1
ENSVPAG00000015852	ENSVPAG00000015852.1	ENSVPAT00000016070.1
ENSVPAG00000018103	ENSVPAG00000018103.1	ENSVPAT00000018090.1
ENSVPAG00000016579	ENSVPAG00000016579.1	ENSVPAT00000017241.1
ENSVPAG00000016768	ENSVPAG00000016768.1	ENSVPAT00000016624.1
ENSVPAG00000018104	ENSVPAG00000018104.1	ENSVPAT00000018091.1
ENSVPAG00000018105	ENSVPAG00000018105.1	ENSVPAT00000018092.1
ENSVPAG00000015649	ENSVPAG00000015649.1	ENSVPAT00000016271.1
ENSVPAG00000016725	ENSVPAG00000016725.1	ENSVPAT00000017055.1
ENSVPAG00000016720	ENSVPAG00000016720.1	ENSVPAT00000017115.1
ENSVPAG00000015683	ENSVPAG00000015683.1	ENSVPAT00000015749.1
ENSVPAG00000016664	ENSVPAG00000016664.1	ENSVPAT00000016420.1
ENSVPAG00000018106	ENSVPAG00000018106.1	ENSVPAT00000018093.1
ENSVPAG00000018107	ENSVPAG00000018107.1	ENSVPAT00000018094.1
ENSVPAG00000017072	ENSVPAG00000017072.1	ENSVPAT00000015938.1
ENSVPAG00000017107	ENSVPAG00000017107.1	ENSVPAT00000017024.1
ENSVPAG00000016103	ENSVPAG00000016103.1	ENSVPAT00000015738.1
ENSVPAG00000018108	ENSVPAG00000018108.1	ENSVPAT00000018095.1
ENSVPAG00000016003	ENSVPAG00000016003.1	ENSVPAT00000016029.1
ENSVPAG00000017392	ENSVPAG00000017392.1	ENSVPAT00000015699.1
ENSVPAG00000016189	ENSVPAG00000016189.1	ENSVPAT00000015530.1
ENSVPAG00000016433	ENSVPAG00000016433.1	ENSVPAT00000016334.1
ENSVPAG00000016687	ENSVPAG00000016687.1	ENSVPAT00000016771.1
ENSVPAG00000015795	ENSVPAG00000015795.1	ENSVPAT00000016695.1
ENSVPAG00000015552	ENSVPAG00000015552.1	ENSVPAT00000016671.1
ENSVPAG00000016312	ENSVPAG00000016312.1	ENSVPAT00000016276.1
ENSVPAG00000016906	ENSVPAG00000016906.1	ENSVPAT00000016777.1
ENSVPAG00000018109	ENSVPAG00000018109.1	ENSVPAT00000018096.1
ENSVPAG00000018110	ENSVPAG00000018110.1	ENSVPAT00000018097.1
ENSVPAG00000016188	ENSVPAG00000016188.1	ENSVPAT00000015597.1
ENSVPAG00000018111	ENSVPAG00000018111.1	ENSVPAT00000018098.1
